,Path,Relative_Path,Type,Sublabel,Label
2474,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_41.png,../Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_41.png,Dangers,Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau,Dangers-Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau
256,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/interdiction_tourner_gauche/img_21.png,../Donnees/Interdictions/interdiction_tourner_gauche/img_21.png,Interdictions,interdiction_tourner_gauche,Interdictions-interdiction_tourner_gauche
1249,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/stationnement_interdit/img_57.png,../Donnees/Interdictions/stationnement_interdit/img_57.png,Interdictions,stationnement_interdit,Interdictions-stationnement_interdit
1926,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/chaines_a_neige_obligatoires/img_70.png,../Donnees/Obligations/chaines_a_neige_obligatoires/img_70.png,Obligations,chaines_a_neige_obligatoires,Obligations-chaines_a_neige_obligatoires
2822,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Droite/img_12.png,../Donnees/Dangers/Succesion_De_Virage_Droite/img_12.png,Dangers,Succesion_De_Virage_Droite,Dangers-Succesion_De_Virage_Droite
2287,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Cassis/img_39.png,../Donnees/Dangers/Cassis/img_39.png,Dangers,Cassis,Dangers-Cassis
2758,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Pont_Mobile/img_14.png,../Donnees/Dangers/Pont_Mobile/img_14.png,Dangers,Pont_Mobile,Dangers-Pont_Mobile
2669,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Interesection_Ou_Vous_Etes_Prioritaire/img_4.png,../Donnees/Dangers/Interesection_Ou_Vous_Etes_Prioritaire/img_4.png,Dangers,Interesection_Ou_Vous_Etes_Prioritaire,Dangers-Interesection_Ou_Vous_Etes_Prioritaire
1723,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tout_droit_ou_a_gauche/img_33.png,../Donnees/Obligations/tout_droit_ou_a_gauche/img_33.png,Obligations,tout_droit_ou_a_gauche,Obligations-tout_droit_ou_a_gauche
2428,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Gauche/img_62.png,../Donnees/Dangers/Succesion_De_Virage_Gauche/img_62.png,Dangers,Succesion_De_Virage_Gauche,Dangers-Succesion_De_Virage_Gauche
2420,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Gauche/img_55.png,../Donnees/Dangers/Succesion_De_Virage_Gauche/img_55.png,Dangers,Succesion_De_Virage_Gauche,Dangers-Succesion_De_Virage_Gauche
1017,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/sens_interdit/img_22.png,../Donnees/Interdictions/sens_interdit/img_22.png,Interdictions,sens_interdit,Interdictions-sens_interdit
2883,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Droite/img_68.png,../Donnees/Dangers/Succesion_De_Virage_Droite/img_68.png,Dangers,Succesion_De_Virage_Droite,Dangers-Succesion_De_Virage_Droite
2430,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Gauche/img_64.png,../Donnees/Dangers/Succesion_De_Virage_Gauche/img_64.png,Dangers,Succesion_De_Virage_Gauche,Dangers-Succesion_De_Virage_Gauche
2828,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Droite/img_18.png,../Donnees/Dangers/Succesion_De_Virage_Droite/img_18.png,Dangers,Succesion_De_Virage_Droite,Dangers-Succesion_De_Virage_Droite
1109,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_moteurs/img_11.png,../Donnees/Interdictions/acces_interdit_vehicules_moteurs/img_11.png,Interdictions,acces_interdit_vehicules_moteurs,Interdictions-acces_interdit_vehicules_moteurs
1341,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/limitation_vitesse/img_2.png,../Donnees/Interdictions/limitation_vitesse/img_2.png,Interdictions,limitation_vitesse,Interdictions-limitation_vitesse
2882,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Droite/img_67.png,../Donnees/Dangers/Succesion_De_Virage_Droite/img_67.png,Dangers,Succesion_De_Virage_Droite,Dangers-Succesion_De_Virage_Droite
1893,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/chaines_a_neige_obligatoires/img_40.png,../Donnees/Obligations/chaines_a_neige_obligatoires/img_40.png,Obligations,chaines_a_neige_obligatoires,Obligations-chaines_a_neige_obligatoires
2389,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Gauche/img_27.png,../Donnees/Dangers/Succesion_De_Virage_Gauche/img_27.png,Dangers,Succesion_De_Virage_Gauche,Dangers-Succesion_De_Virage_Gauche
1978,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/vitesse_minimale_obligatoire/img_28.png,../Donnees/Obligations/vitesse_minimale_obligatoire/img_28.png,Obligations,vitesse_minimale_obligatoire,Obligations-vitesse_minimale_obligatoire
161,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser/img_65.png,../Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser/img_65.png,Fin_Interdictions,Fin_Interdiction_De_Depasser,Fin_Interdictions-Fin_Interdiction_De_Depasser
2078,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tourner_a_gauche/img_72.png,../Donnees/Obligations/tourner_a_gauche/img_72.png,Obligations,tourner_a_gauche,Obligations-tourner_a_gauche
1305,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/limitation_vitesse/img_109.png,../Donnees/Interdictions/limitation_vitesse/img_109.png,Interdictions,limitation_vitesse,Interdictions-limitation_vitesse
3143,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Route_Acces_Reglementee/img_6.png,../Donnees/Indications/Route_Acces_Reglementee/img_6.png,Indications,Route_Acces_Reglementee,Indications-Route_Acces_Reglementee
1437,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/multi_panneaux/img_17.png,../Donnees/Obligations/multi_panneaux/img_17.png,Obligations,multi_panneaux,Obligations-multi_panneaux
83,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Interdiction_Utiliser_Avertisseur_Sonore/img_17.png,../Donnees/Fin_Interdictions/Fin_Interdiction_Utiliser_Avertisseur_Sonore/img_17.png,Fin_Interdictions,Fin_Interdiction_Utiliser_Avertisseur_Sonore,Fin_Interdictions-Fin_Interdiction_Utiliser_Avertisseur_Sonore
2341,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Ralentisseur/img_29.png,../Donnees/Dangers/Ralentisseur/img_29.png,Dangers,Ralentisseur,Dangers-Ralentisseur
1033,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/sens_interdit/img_37.png,../Donnees/Interdictions/sens_interdit/img_37.png,Interdictions,sens_interdit,Interdictions-sens_interdit
2479,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_46.png,../Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_46.png,Dangers,Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau,Dangers-Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau
2412,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Gauche/img_48.png,../Donnees/Dangers/Succesion_De_Virage_Gauche/img_48.png,Dangers,Succesion_De_Virage_Gauche,Dangers-Succesion_De_Virage_Gauche
638,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_hauteur_depasse/img_16.png,../Donnees/Interdictions/acces_interdit_vehicules_hauteur_depasse/img_16.png,Interdictions,acces_interdit_vehicules_hauteur_depasse,Interdictions-acces_interdit_vehicules_hauteur_depasse
266,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/interdiction_tourner_gauche/img_30.png,../Donnees/Interdictions/interdiction_tourner_gauche/img_30.png,Interdictions,interdiction_tourner_gauche,Interdictions-interdiction_tourner_gauche
182,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser_Vehicules_Lourds/img_19.png,../Donnees/Fin_Interdictions/Fin_Interdiction_De_Depasser_Vehicules_Lourds/img_19.png,Fin_Interdictions,Fin_Interdiction_De_Depasser_Vehicules_Lourds,Fin_Interdictions-Fin_Interdiction_De_Depasser_Vehicules_Lourds
3065,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Ralentisseur/img_12.png,../Donnees/Indications/Ralentisseur/img_12.png,Indications,Ralentisseur,Indications-Ralentisseur
582,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_traction_animale/img_10.png,../Donnees/Interdictions/acces_interdit_traction_animale/img_10.png,Interdictions,acces_interdit_traction_animale,Interdictions-acces_interdit_traction_animale
722,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_cyclemoteurs/img_1.png,../Donnees/Interdictions/acces_interdit_cyclemoteurs/img_1.png,Interdictions,acces_interdit_cyclemoteurs,Interdictions-acces_interdit_cyclemoteurs
2558,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Carrefour_Sens_Giratoire/img_28.png,../Donnees/Dangers/Carrefour_Sens_Giratoire/img_28.png,Dangers,Carrefour_Sens_Giratoire,Dangers-Carrefour_Sens_Giratoire
1162,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/cedez_passage_sens_inverse/img_33.png,../Donnees/Interdictions/cedez_passage_sens_inverse/img_33.png,Interdictions,cedez_passage_sens_inverse,Interdictions-cedez_passage_sens_inverse
1414,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/limitation_vitesse/img_86.png,../Donnees/Interdictions/limitation_vitesse/img_86.png,Interdictions,limitation_vitesse,Interdictions-limitation_vitesse
2010,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tourner_a_gauche/img_10.png,../Donnees/Obligations/tourner_a_gauche/img_10.png,Obligations,tourner_a_gauche,Obligations-tourner_a_gauche
2832,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Droite/img_21.png,../Donnees/Dangers/Succesion_De_Virage_Droite/img_21.png,Dangers,Succesion_De_Virage_Droite,Dangers-Succesion_De_Virage_Droite
1443,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/multi_panneaux/img_22.png,../Donnees/Obligations/multi_panneaux/img_22.png,Obligations,multi_panneaux,Obligations-multi_panneaux
1659,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tout_droit_ou_a_droite/img_43.png,../Donnees/Obligations/tout_droit_ou_a_droite/img_43.png,Obligations,tout_droit_ou_a_droite,Obligations-tout_droit_ou_a_droite
2612,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Carrefour_Sens_Giratoire/img_77.png,../Donnees/Dangers/Carrefour_Sens_Giratoire/img_77.png,Dangers,Carrefour_Sens_Giratoire,Dangers-Carrefour_Sens_Giratoire
237,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/interdiction_depasser_transport_marchandise/img_4.png,../Donnees/Interdictions/interdiction_depasser_transport_marchandise/img_4.png,Interdictions,interdiction_depasser_transport_marchandise,Interdictions-interdiction_depasser_transport_marchandise
2145,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Chaussee_Retrecie/img_52.png,../Donnees/Dangers/Chaussee_Retrecie/img_52.png,Dangers,Chaussee_Retrecie,Dangers-Chaussee_Retrecie
1767,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/a_droite_ou_gauche/img_14.png,../Donnees/Obligations/a_droite_ou_gauche/img_14.png,Obligations,a_droite_ou_gauche,Obligations-a_droite_ou_gauche
1705,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/tout_droit_ou_a_gauche/img_17.png,../Donnees/Obligations/tout_droit_ou_a_gauche/img_17.png,Obligations,tout_droit_ou_a_gauche,Obligations-tout_droit_ou_a_gauche
1376,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/limitation_vitesse/img_51.png,../Donnees/Interdictions/limitation_vitesse/img_51.png,Interdictions,limitation_vitesse,Interdictions-limitation_vitesse
2744,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Chaussee_Particulierement_Glissante/img_5.png,../Donnees/Dangers/Chaussee_Particulierement_Glissante/img_5.png,Dangers,Chaussee_Particulierement_Glissante,Dangers-Chaussee_Particulierement_Glissante
379,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_cycles/img_42.png,../Donnees/Interdictions/acces_interdit_cycles/img_42.png,Interdictions,acces_interdit_cycles,Interdictions-acces_interdit_cycles
273,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/interdiction_tourner_gauche/img_37.png,../Donnees/Interdictions/interdiction_tourner_gauche/img_37.png,Interdictions,interdiction_tourner_gauche,Interdictions-interdiction_tourner_gauche
2470,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_38.png,../Donnees/Dangers/Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau/img_38.png,Dangers,Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau,Dangers-Danger_Pouvant_Etre_Precise_Ou_Non_Par_Un_Panonceau
653,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_hauteur_depasse/img_3.png,../Donnees/Interdictions/acces_interdit_vehicules_hauteur_depasse/img_3.png,Interdictions,acces_interdit_vehicules_hauteur_depasse,Interdictions-acces_interdit_vehicules_hauteur_depasse
1975,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Obligations/vitesse_minimale_obligatoire/img_25.png,../Donnees/Obligations/vitesse_minimale_obligatoire/img_25.png,Obligations,vitesse_minimale_obligatoire,Obligations-vitesse_minimale_obligatoire
2964,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Virage_A_Gauche/img_14.png,../Donnees/Dangers/Virage_A_Gauche/img_14.png,Dangers,Virage_A_Gauche,Dangers-Virage_A_Gauche
26,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Fin_Interdictions/Fin_Toutes_Interdiction/img_33.png,../Donnees/Fin_Interdictions/Fin_Toutes_Interdiction/img_33.png,Fin_Interdictions,Fin_Toutes_Interdiction,Fin_Interdictions-Fin_Toutes_Interdiction
2664,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Interesection_Ou_Vous_Etes_Prioritaire/img_35.png,../Donnees/Dangers/Interesection_Ou_Vous_Etes_Prioritaire/img_35.png,Dangers,Interesection_Ou_Vous_Etes_Prioritaire,Dangers-Interesection_Ou_Vous_Etes_Prioritaire
512,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_dangereuses/img_17.png,../Donnees/Interdictions/acces_interdit_vehicules_dangereuses/img_17.png,Interdictions,acces_interdit_vehicules_dangereuses,Interdictions-acces_interdit_vehicules_dangereuses
2134,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Chaussee_Retrecie/img_42.png,../Donnees/Dangers/Chaussee_Retrecie/img_42.png,Dangers,Chaussee_Retrecie,Dangers-Chaussee_Retrecie
2876,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Succesion_De_Virage_Droite/img_61.png,../Donnees/Dangers/Succesion_De_Virage_Droite/img_61.png,Dangers,Succesion_De_Virage_Droite,Dangers-Succesion_De_Virage_Droite
1108,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_vehicules_moteurs/img_10.png,../Donnees/Interdictions/acces_interdit_vehicules_moteurs/img_10.png,Interdictions,acces_interdit_vehicules_moteurs,Interdictions-acces_interdit_vehicules_moteurs
3246,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Piste_Cyclabe/img_18.png,../Donnees/Indications/Piste_Cyclabe/img_18.png,Indications,Piste_Cyclabe,Indications-Piste_Cyclabe
830,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/interdiction_faire_demi_tour/img_44.png,../Donnees/Interdictions/interdiction_faire_demi_tour/img_44.png,Interdictions,interdiction_faire_demi_tour,Interdictions-interdiction_faire_demi_tour
693,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/arret_stationnement_interdit/img_39.png,../Donnees/Interdictions/arret_stationnement_interdit/img_39.png,Interdictions,arret_stationnement_interdit,Interdictions-arret_stationnement_interdit
1309,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/limitation_vitesse/img_112.png,../Donnees/Interdictions/limitation_vitesse/img_112.png,Interdictions,limitation_vitesse,Interdictions-limitation_vitesse
996,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/interdiction_tourner_droite/img_72.png,../Donnees/Interdictions/interdiction_tourner_droite/img_72.png,Interdictions,interdiction_tourner_droite,Interdictions-interdiction_tourner_droite
2232,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Dangers/Priorite_A_Droite/img_53.png,../Donnees/Dangers/Priorite_A_Droite/img_53.png,Dangers,Priorite_A_Droite,Dangers-Priorite_A_Droite
3231,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Indications/Impasse_Ou_Rue_Sans_Issue/img_46.png,../Donnees/Indications/Impasse_Ou_Rue_Sans_Issue/img_46.png,Indications,Impasse_Ou_Rue_Sans_Issue,Indications-Impasse_Ou_Rue_Sans_Issue
389,/home/ayoubchoukri/Etudes/5A/Stats_Grande_Dimension/Projets/Projet/Projet_HDDL_2/Commun/Donnees/Interdictions/acces_interdit_cycles/img_51.png,../Donnees/Interdictions/acces_interdit_cycles/img_51.png,Interdictions,acces_interdit_cycles,Interdictions-acces_interdit_cycles
